\comments
	 Dayly averaged Mars atmospheric profiles computed with MarsGram2001 
	date :	2000/1/1 12:0:0
	ground altitude :	1.701 km
	latitude :	-45
	longitude :	180
\definition
	 \type_of_composition{mass_composition}
	 \mass_density_unit{kg/m3}
	 \pressure_unit{Pa}
	 \altitude_unit{km}
	 \ground_altitude{1.701}
	 \top_altitude{90}
\data
	altitude	temperature	pressure	density	CO2	N2	Ar
	52.800	149.4	2.481	0.8788E-04	0.957	0.027	0.016
	52.700	149.5	2.514	0.8898E-04	0.957	0.027	0.016
	52.600	149.6	2.547	0.9010E-04	0.957	0.027	0.016
	52.500	149.7	2.581	0.9123E-04	0.957	0.027	0.016
	52.400	149.8	2.615	0.9238E-04	0.957	0.027	0.016
	52.300	149.9	2.650	0.9354E-04	0.957	0.027	0.016
	52.200	150.0	2.685	0.9471E-04	0.957	0.027	0.016
	52.100	150.1	2.720	0.9590E-04	0.957	0.027	0.016
	52.000	150.2	2.756	0.9711E-04	0.957	0.027	0.016
	51.900	150.3	2.793	0.9833E-04	0.957	0.027	0.016
	51.800	150.4	2.830	0.9956E-04	0.957	0.027	0.016
	51.700	150.5	2.867	0.1008E-03	0.957	0.027	0.016
	51.600	150.6	2.905	0.1021E-03	0.957	0.027	0.016
	51.500	150.7	2.944	0.1034E-03	0.957	0.027	0.016
	51.400	150.8	2.982	0.1047E-03	0.957	0.027	0.016
	51.300	150.9	3.022	0.1060E-03	0.957	0.027	0.016
	51.200	151.0	3.062	0.1073E-03	0.957	0.027	0.016
	51.100	151.1	3.103	0.1087E-03	0.957	0.027	0.016
	51.000	151.2	3.144	0.1100E-03	0.957	0.027	0.016
	50.900	151.3	3.185	0.1114E-03	0.957	0.027	0.016
	50.800	151.4	3.227	0.1128E-03	0.957	0.027	0.016
	50.700	151.5	3.270	0.1142E-03	0.957	0.027	0.016
	50.600	151.6	3.313	0.1157E-03	0.957	0.027	0.016
	50.500	151.7	3.357	0.1171E-03	0.957	0.027	0.016
	50.400	151.8	3.402	0.1186E-03	0.957	0.027	0.016
	50.300	151.9	3.447	0.1201E-03	0.957	0.027	0.016
	50.200	152.0	3.492	0.1216E-03	0.957	0.027	0.016
	50.100	152.1	3.539	0.1231E-03	0.957	0.027	0.016
	50.000	152.2	3.586	0.1247E-03	0.957	0.027	0.016
	49.900	152.3	3.631	0.1261E-03	0.957	0.027	0.016
	49.800	152.4	3.677	0.1276E-03	0.957	0.027	0.016
	49.700	152.6	3.724	0.1292E-03	0.957	0.027	0.016
	49.600	152.7	3.772	0.1307E-03	0.957	0.027	0.016
	49.500	152.8	3.820	0.1323E-03	0.957	0.027	0.016
	49.400	152.9	3.869	0.1338E-03	0.957	0.027	0.016
	49.300	153.1	3.918	0.1354E-03	0.957	0.027	0.016
	49.200	153.2	3.968	0.1370E-03	0.957	0.027	0.016
	49.100	153.3	4.018	0.1387E-03	0.957	0.027	0.016
	49.000	153.5	4.070	0.1403E-03	0.957	0.027	0.016
	48.900	153.6	4.121	0.1420E-03	0.957	0.027	0.016
	48.800	153.7	4.174	0.1437E-03	0.957	0.027	0.016
	48.700	153.8	4.227	0.1454E-03	0.957	0.027	0.016
	48.600	154.0	4.281	0.1471E-03	0.957	0.027	0.016
	48.500	154.1	4.336	0.1489E-03	0.957	0.027	0.016
	48.400	154.2	4.391	0.1506E-03	0.957	0.027	0.016
	48.300	154.4	4.447	0.1524E-03	0.957	0.027	0.016
	48.200	154.5	4.503	0.1542E-03	0.957	0.027	0.016
	48.100	154.6	4.561	0.1561E-03	0.957	0.027	0.016
	48.000	154.7	4.619	0.1579E-03	0.957	0.027	0.016
	47.900	154.9	4.678	0.1598E-03	0.957	0.027	0.016
	47.800	155.0	4.737	0.1617E-03	0.957	0.027	0.016
	47.700	155.1	4.798	0.1637E-03	0.957	0.027	0.016
	47.600	155.3	4.859	0.1656E-03	0.957	0.027	0.016
	47.500	155.4	4.921	0.1676E-03	0.957	0.027	0.016
	47.400	155.5	4.984	0.1696E-03	0.957	0.027	0.016
	47.300	155.6	5.047	0.1716E-03	0.957	0.027	0.016
	47.200	155.8	5.111	0.1736E-03	0.957	0.027	0.016
	47.100	155.9	5.177	0.1757E-03	0.957	0.027	0.016
	47.000	156.0	5.243	0.1778E-03	0.957	0.027	0.016
	46.900	156.2	5.309	0.1799E-03	0.957	0.027	0.016
	46.800	156.3	5.377	0.1821E-03	0.957	0.027	0.016
	46.700	156.4	5.446	0.1842E-03	0.957	0.027	0.016
	46.600	156.5	5.515	0.1864E-03	0.957	0.027	0.016
	46.500	156.7	5.585	0.1886E-03	0.957	0.027	0.016
	46.400	156.8	5.656	0.1909E-03	0.957	0.027	0.016
	46.300	156.9	5.729	0.1932E-03	0.957	0.027	0.016
	46.200	157.1	5.802	0.1955E-03	0.957	0.027	0.016
	46.100	157.2	5.875	0.1978E-03	0.957	0.027	0.016
	46.000	157.3	5.950	0.2002E-03	0.957	0.027	0.016
	45.900	157.4	6.026	0.2026E-03	0.957	0.027	0.016
	45.800	157.6	6.103	0.2050E-03	0.957	0.027	0.016
	45.700	157.7	6.181	0.2074E-03	0.957	0.027	0.016
	45.600	157.8	6.260	0.2099E-03	0.957	0.027	0.016
	45.500	158.0	6.339	0.2124E-03	0.957	0.027	0.016
	45.400	158.1	6.420	0.2149E-03	0.957	0.027	0.016
	45.300	158.2	6.502	0.2175E-03	0.957	0.027	0.016
	45.200	158.3	6.585	0.2201E-03	0.957	0.027	0.016
	45.100	158.5	6.669	0.2227E-03	0.957	0.027	0.016
	45.000	158.6	6.754	0.2254E-03	0.957	0.027	0.016
	44.900	158.8	6.836	0.2278E-03	0.957	0.027	0.016
	44.800	158.9	6.919	0.2304E-03	0.957	0.027	0.016
	44.700	159.1	7.003	0.2329E-03	0.957	0.027	0.016
	44.600	159.3	7.088	0.2355E-03	0.957	0.027	0.016
	44.500	159.5	7.174	0.2381E-03	0.957	0.027	0.016
	44.400	159.6	7.261	0.2407E-03	0.957	0.027	0.016
	44.300	159.8	7.349	0.2434E-03	0.957	0.027	0.016
	44.200	160.0	7.438	0.2461E-03	0.957	0.027	0.016
	44.100	160.1	7.528	0.2488E-03	0.957	0.027	0.016
	44.000	160.3	7.620	0.2515E-03	0.957	0.027	0.016
	43.900	160.5	7.712	0.2543E-03	0.957	0.027	0.016
	43.800	160.7	7.806	0.2571E-03	0.957	0.027	0.016
	43.700	160.8	7.900	0.2599E-03	0.957	0.027	0.016
	43.600	161.0	7.996	0.2628E-03	0.957	0.027	0.016
	43.500	161.2	8.093	0.2657E-03	0.957	0.027	0.016
	43.400	161.4	8.192	0.2687E-03	0.957	0.027	0.016
	43.300	161.5	8.291	0.2716E-03	0.957	0.027	0.016
	43.200	161.7	8.392	0.2746E-03	0.957	0.027	0.016
	43.100	161.9	8.493	0.2777E-03	0.957	0.027	0.016
	43.000	162.0	8.597	0.2807E-03	0.957	0.027	0.016
	42.900	162.2	8.701	0.2838E-03	0.957	0.027	0.016
	42.800	162.4	8.806	0.2870E-03	0.957	0.027	0.016
	42.700	162.6	8.913	0.2902E-03	0.957	0.027	0.016
	42.600	162.7	9.022	0.2934E-03	0.957	0.027	0.016
	42.500	162.9	9.131	0.2966E-03	0.957	0.027	0.016
	42.400	163.1	9.242	0.2999E-03	0.957	0.027	0.016
	42.300	163.3	9.354	0.3032E-03	0.957	0.027	0.016
	42.200	163.4	9.468	0.3066E-03	0.957	0.027	0.016
	42.100	163.6	9.582	0.3100E-03	0.957	0.027	0.016
	42.000	163.8	9.699	0.3134E-03	0.957	0.027	0.016
	41.900	163.9	9.816	0.3169E-03	0.957	0.027	0.016
	41.800	164.1	9.936	0.3204E-03	0.957	0.027	0.016
	41.700	164.3	10.06	0.3239E-03	0.957	0.027	0.016
	41.600	164.5	10.18	0.3275E-03	0.957	0.027	0.016
	41.500	164.6	10.30	0.3311E-03	0.957	0.027	0.016
	41.400	164.8	10.43	0.3348E-03	0.957	0.027	0.016
	41.300	165.0	10.55	0.3385E-03	0.957	0.027	0.016
	41.200	165.1	10.68	0.3423E-03	0.957	0.027	0.016
	41.100	165.3	10.81	0.3461E-03	0.957	0.027	0.016
	41.000	165.5	10.94	0.3499E-03	0.957	0.027	0.016
	40.900	165.7	11.08	0.3538E-03	0.957	0.027	0.016
	40.800	165.8	11.21	0.3577E-03	0.957	0.027	0.016
	40.700	166.0	11.35	0.3617E-03	0.957	0.027	0.016
	40.600	166.2	11.48	0.3657E-03	0.957	0.027	0.016
	40.500	166.4	11.62	0.3697E-03	0.957	0.027	0.016
	40.400	166.5	11.76	0.3738E-03	0.957	0.027	0.016
	40.300	166.7	11.91	0.3780E-03	0.957	0.027	0.016
	40.200	166.9	12.05	0.3822E-03	0.957	0.027	0.016
	40.100	167.0	12.20	0.3864E-03	0.957	0.027	0.016
	40.000	167.2	12.35	0.3907E-03	0.957	0.027	0.016
	39.900	167.4	12.49	0.3948E-03	0.957	0.027	0.016
	39.800	167.6	12.63	0.3989E-03	0.957	0.027	0.016
	39.700	167.7	12.78	0.4031E-03	0.957	0.027	0.016
	39.600	167.9	12.92	0.4073E-03	0.957	0.027	0.016
	39.500	168.1	13.07	0.4116E-03	0.957	0.027	0.016
	39.400	168.3	13.22	0.4159E-03	0.957	0.027	0.016
	39.300	168.4	13.38	0.4202E-03	0.957	0.027	0.016
	39.200	168.6	13.53	0.4246E-03	0.957	0.027	0.016
	39.100	168.8	13.69	0.4291E-03	0.957	0.027	0.016
	39.000	169.0	13.84	0.4336E-03	0.957	0.027	0.016
	38.900	169.2	14.00	0.4381E-03	0.957	0.027	0.016
	38.800	169.3	14.17	0.4427E-03	0.957	0.027	0.016
	38.700	169.5	14.33	0.4473E-03	0.957	0.027	0.016
	38.600	169.7	14.49	0.4520E-03	0.957	0.027	0.016
	38.500	169.9	14.66	0.4567E-03	0.957	0.027	0.016
	38.400	170.0	14.83	0.4615E-03	0.957	0.027	0.016
	38.300	170.2	15.00	0.4664E-03	0.957	0.027	0.016
	38.200	170.4	15.17	0.4713E-03	0.957	0.027	0.016
	38.100	170.6	15.35	0.4762E-03	0.957	0.027	0.016
	38.000	170.7	15.53	0.4812E-03	0.957	0.027	0.016
	37.900	170.9	15.70	0.4862E-03	0.957	0.027	0.016
	37.800	171.1	15.89	0.4913E-03	0.957	0.027	0.016
	37.700	171.3	16.07	0.4965E-03	0.957	0.027	0.016
	37.600	171.4	16.25	0.5017E-03	0.957	0.027	0.016
	37.500	171.6	16.44	0.5069E-03	0.957	0.027	0.016
	37.400	171.8	16.63	0.5123E-03	0.957	0.027	0.016
	37.300	172.0	16.82	0.5176E-03	0.957	0.027	0.016
	37.200	172.1	17.02	0.5231E-03	0.957	0.027	0.016
	37.100	172.3	17.21	0.5286E-03	0.957	0.027	0.016
	37.000	172.5	17.41	0.5341E-03	0.957	0.027	0.016
	36.900	172.7	17.61	0.5397E-03	0.957	0.027	0.016
	36.800	172.8	17.82	0.5454E-03	0.957	0.027	0.016
	36.700	173.0	18.02	0.5511E-03	0.957	0.027	0.016
	36.600	173.2	18.23	0.5569E-03	0.957	0.027	0.016
	36.500	173.4	18.44	0.5627E-03	0.957	0.027	0.016
	36.400	173.5	18.65	0.5686E-03	0.957	0.027	0.016
	36.300	173.7	18.87	0.5746E-03	0.957	0.027	0.016
	36.200	173.9	19.08	0.5806E-03	0.957	0.027	0.016
	36.100	174.1	19.30	0.5867E-03	0.957	0.027	0.016
	36.000	174.3	19.53	0.5929E-03	0.957	0.027	0.016
	35.900	174.4	19.75	0.5991E-03	0.957	0.027	0.016
	35.800	174.6	19.98	0.6054E-03	0.957	0.027	0.016
	35.700	174.8	20.21	0.6118E-03	0.957	0.027	0.016
	35.600	175.0	20.44	0.6182E-03	0.957	0.027	0.016
	35.500	175.1	20.68	0.6247E-03	0.957	0.027	0.016
	35.400	175.3	20.92	0.6313E-03	0.957	0.027	0.016
	35.300	175.5	21.16	0.6379E-03	0.957	0.027	0.016
	35.200	175.7	21.40	0.6446E-03	0.957	0.027	0.016
	35.100	175.8	21.65	0.6514E-03	0.957	0.027	0.016
	35.000	176.0	21.90	0.6582E-03	0.957	0.027	0.016
	34.900	176.2	22.14	0.6647E-03	0.957	0.027	0.016
	34.800	176.4	22.38	0.6713E-03	0.957	0.027	0.016
	34.700	176.6	22.63	0.6779E-03	0.957	0.027	0.016
	34.600	176.8	22.87	0.6846E-03	0.957	0.027	0.016
	34.500	176.9	23.12	0.6914E-03	0.957	0.027	0.016
	34.400	177.1	23.38	0.6983E-03	0.957	0.027	0.016
	34.300	177.3	23.63	0.7052E-03	0.957	0.027	0.016
	34.200	177.5	23.89	0.7121E-03	0.957	0.027	0.016
	34.100	177.7	24.15	0.7192E-03	0.957	0.027	0.016
	34.000	177.9	24.42	0.7263E-03	0.957	0.027	0.016
	33.900	178.1	24.69	0.7335E-03	0.957	0.027	0.016
	33.800	178.2	24.96	0.7407E-03	0.957	0.027	0.016
	33.700	178.4	25.23	0.7481E-03	0.957	0.027	0.016
	33.600	178.6	25.51	0.7555E-03	0.957	0.027	0.016
	33.500	178.8	25.78	0.7629E-03	0.957	0.027	0.016
	33.400	179.0	26.07	0.7705E-03	0.957	0.027	0.016
	33.300	179.2	26.35	0.7781E-03	0.957	0.027	0.016
	33.200	179.4	26.64	0.7858E-03	0.957	0.027	0.016
	33.100	179.6	26.93	0.7936E-03	0.957	0.027	0.016
	33.000	179.7	27.23	0.8015E-03	0.957	0.027	0.016
	32.900	179.9	27.53	0.8094E-03	0.957	0.027	0.016
	32.800	180.1	27.83	0.8174E-03	0.957	0.027	0.016
	32.700	180.3	28.13	0.8255E-03	0.957	0.027	0.016
	32.600	180.5	28.44	0.8337E-03	0.957	0.027	0.016
	32.500	180.7	28.75	0.8419E-03	0.957	0.027	0.016
	32.400	180.9	29.07	0.8503E-03	0.957	0.027	0.016
	32.300	181.0	29.39	0.8587E-03	0.957	0.027	0.016
	32.200	181.2	29.71	0.8672E-03	0.957	0.027	0.016
	32.100	181.4	30.03	0.8758E-03	0.957	0.027	0.016
	32.000	181.6	30.36	0.8845E-03	0.957	0.027	0.016
	31.900	181.8	30.69	0.8933E-03	0.957	0.027	0.016
	31.800	182.0	31.03	0.9021E-03	0.957	0.027	0.016
	31.700	182.2	31.37	0.9111E-03	0.957	0.027	0.016
	31.600	182.3	31.71	0.9201E-03	0.957	0.027	0.016
	31.500	182.5	32.06	0.9292E-03	0.957	0.027	0.016
	31.400	182.7	32.41	0.9384E-03	0.957	0.027	0.016
	31.300	182.9	32.77	0.9478E-03	0.957	0.027	0.016
	31.200	183.1	33.13	0.9572E-03	0.957	0.027	0.016
	31.100	183.3	33.49	0.9667E-03	0.957	0.027	0.016
	31.000	183.5	33.86	0.9762E-03	0.957	0.027	0.016
	30.900	183.6	34.23	0.9859E-03	0.957	0.027	0.016
	30.800	183.8	34.60	0.9957E-03	0.957	0.027	0.016
	30.700	184.0	34.98	0.1006E-02	0.957	0.027	0.016
	30.600	184.2	35.36	0.1016E-02	0.957	0.027	0.016
	30.500	184.4	35.75	0.1026E-02	0.957	0.027	0.016
	30.400	184.6	36.14	0.1036E-02	0.957	0.027	0.016
	30.300	184.8	36.54	0.1046E-02	0.957	0.027	0.016
	30.200	185.0	36.94	0.1057E-02	0.957	0.027	0.016
	30.100	185.1	37.34	0.1067E-02	0.957	0.027	0.016
	30.000	185.3	37.75	0.1078E-02	0.957	0.027	0.016
	29.900	185.5	38.14	0.1088E-02	0.957	0.027	0.016
	29.800	185.7	38.54	0.1098E-02	0.957	0.027	0.016
	29.700	185.9	38.94	0.1108E-02	0.957	0.027	0.016
	29.600	186.1	39.35	0.1118E-02	0.957	0.027	0.016
	29.500	186.3	39.76	0.1129E-02	0.957	0.027	0.016
	29.400	186.5	40.17	0.1139E-02	0.957	0.027	0.016
	29.300	186.7	40.59	0.1150E-02	0.957	0.027	0.016
	29.200	186.9	41.01	0.1161E-02	0.957	0.027	0.016
	29.100	187.1	41.44	0.1172E-02	0.957	0.027	0.016
	29.000	187.3	41.87	0.1183E-02	0.957	0.027	0.016
	28.900	187.4	42.30	0.1194E-02	0.957	0.027	0.016
	28.800	187.6	42.74	0.1205E-02	0.957	0.027	0.016
	28.700	187.8	43.19	0.1216E-02	0.957	0.027	0.016
	28.600	188.0	43.63	0.1228E-02	0.957	0.027	0.016
	28.500	188.2	44.09	0.1239E-02	0.957	0.027	0.016
	28.400	188.4	44.55	0.1251E-02	0.957	0.027	0.016
	28.300	188.6	45.01	0.1262E-02	0.957	0.027	0.016
	28.200	188.8	45.48	0.1274E-02	0.957	0.027	0.016
	28.100	189.0	45.95	0.1286E-02	0.957	0.027	0.016
	28.000	189.2	46.43	0.1298E-02	0.957	0.027	0.016
	27.900	189.4	46.91	0.1310E-02	0.957	0.027	0.016
	27.800	189.6	47.40	0.1323E-02	0.957	0.027	0.016
	27.700	189.8	47.89	0.1335E-02	0.957	0.027	0.016
	27.600	190.0	48.39	0.1347E-02	0.957	0.027	0.016
	27.500	190.2	48.89	0.1360E-02	0.957	0.027	0.016
	27.400	190.3	49.40	0.1373E-02	0.957	0.027	0.016
	27.300	190.5	49.92	0.1386E-02	0.957	0.027	0.016
	27.200	190.7	50.43	0.1399E-02	0.957	0.027	0.016
	27.100	190.9	50.96	0.1412E-02	0.957	0.027	0.016
	27.000	191.1	51.49	0.1425E-02	0.957	0.027	0.016
	26.900	191.3	52.02	0.1438E-02	0.957	0.027	0.016
	26.800	191.5	52.56	0.1452E-02	0.957	0.027	0.016
	26.700	191.7	53.11	0.1465E-02	0.957	0.027	0.016
	26.600	191.9	53.66	0.1479E-02	0.957	0.027	0.016
	26.500	192.1	54.22	0.1493E-02	0.957	0.027	0.016
	26.400	192.3	54.79	0.1507E-02	0.957	0.027	0.016
	26.300	192.5	55.36	0.1521E-02	0.957	0.027	0.016
	26.200	192.7	55.93	0.1536E-02	0.957	0.027	0.016
	26.100	192.9	56.51	0.1550E-02	0.957	0.027	0.016
	26.000	193.1	57.10	0.1564E-02	0.957	0.027	0.016
	25.900	193.2	57.69	0.1579E-02	0.957	0.027	0.016
	25.800	193.4	58.29	0.1594E-02	0.957	0.027	0.016
	25.700	193.6	58.90	0.1609E-02	0.957	0.027	0.016
	25.600	193.8	59.51	0.1624E-02	0.957	0.027	0.016
	25.500	194.0	60.13	0.1639E-02	0.957	0.027	0.016
	25.400	194.2	60.76	0.1655E-02	0.957	0.027	0.016
	25.300	194.4	61.39	0.1670E-02	0.957	0.027	0.016
	25.200	194.6	62.03	0.1686E-02	0.957	0.027	0.016
	25.100	194.8	62.67	0.1702E-02	0.957	0.027	0.016
	25.000	195.0	63.32	0.1718E-02	0.957	0.027	0.016
	24.900	195.2	63.95	0.1733E-02	0.957	0.027	0.016
	24.800	195.4	64.58	0.1748E-02	0.957	0.027	0.016
	24.700	195.6	65.22	0.1764E-02	0.957	0.027	0.016
	24.600	195.8	65.86	0.1779E-02	0.957	0.027	0.016
	24.500	196.0	66.51	0.1795E-02	0.957	0.027	0.016
	24.400	196.2	67.17	0.1811E-02	0.957	0.027	0.016
	24.300	196.4	67.83	0.1827E-02	0.957	0.027	0.016
	24.200	196.6	68.50	0.1843E-02	0.957	0.027	0.016
	24.100	196.8	69.18	0.1859E-02	0.957	0.027	0.016
	24.000	197.0	69.86	0.1875E-02	0.957	0.027	0.016
	23.900	197.2	70.55	0.1892E-02	0.957	0.027	0.016
	23.800	197.5	71.25	0.1909E-02	0.957	0.027	0.016
	23.700	197.7	71.95	0.1925E-02	0.957	0.027	0.016
	23.600	197.9	72.66	0.1942E-02	0.957	0.027	0.016
	23.500	198.1	73.38	0.1960E-02	0.957	0.027	0.016
	23.400	198.3	74.10	0.1977E-02	0.957	0.027	0.016
	23.300	198.5	74.83	0.1994E-02	0.957	0.027	0.016
	23.200	198.7	75.57	0.2012E-02	0.957	0.027	0.016
	23.100	198.9	76.32	0.2030E-02	0.957	0.027	0.016
	23.000	199.1	77.07	0.2048E-02	0.957	0.027	0.016
	22.900	199.3	77.83	0.2066E-02	0.957	0.027	0.016
	22.800	199.5	78.60	0.2084E-02	0.957	0.027	0.016
	22.700	199.7	79.38	0.2102E-02	0.957	0.027	0.016
	22.600	199.9	80.16	0.2121E-02	0.957	0.027	0.016
	22.500	200.1	80.95	0.2140E-02	0.957	0.027	0.016
	22.400	200.3	81.75	0.2159E-02	0.957	0.027	0.016
	22.300	200.5	82.56	0.2178E-02	0.957	0.027	0.016
	22.200	200.7	83.38	0.2197E-02	0.957	0.027	0.016
	22.100	200.9	84.20	0.2216E-02	0.957	0.027	0.016
	22.000	201.1	85.03	0.2236E-02	0.957	0.027	0.016
	21.900	201.4	85.87	0.2256E-02	0.957	0.027	0.016
	21.800	201.6	86.72	0.2276E-02	0.957	0.027	0.016
	21.700	201.8	87.57	0.2296E-02	0.957	0.027	0.016
	21.600	202.0	88.44	0.2316E-02	0.957	0.027	0.016
	21.500	202.2	89.31	0.2337E-02	0.957	0.027	0.016
	21.400	202.4	90.19	0.2357E-02	0.957	0.027	0.016
	21.300	202.6	91.08	0.2378E-02	0.957	0.027	0.016
	21.200	202.8	91.98	0.2399E-02	0.957	0.027	0.016
	21.100	203.0	92.89	0.2421E-02	0.957	0.027	0.016
	21.000	203.2	93.81	0.2442E-02	0.957	0.027	0.016
	20.900	203.4	94.74	0.2464E-02	0.957	0.027	0.016
	20.800	203.6	95.67	0.2485E-02	0.957	0.027	0.016
	20.700	203.8	96.62	0.2507E-02	0.957	0.027	0.016
	20.600	204.0	97.57	0.2530E-02	0.957	0.027	0.016
	20.500	204.2	98.53	0.2552E-02	0.957	0.027	0.016
	20.400	204.4	99.51	0.2575E-02	0.957	0.027	0.016
	20.300	204.6	100.5	0.2597E-02	0.957	0.027	0.016
	20.200	204.8	101.5	0.2621E-02	0.957	0.027	0.016
	20.100	205.1	102.5	0.2644E-02	0.957	0.027	0.016
	20.000	205.3	103.5	0.2667E-02	0.957	0.027	0.016
	19.900	205.5	104.5	0.2690E-02	0.957	0.027	0.016
	19.800	205.7	105.4	0.2712E-02	0.957	0.027	0.016
	19.700	205.9	106.4	0.2735E-02	0.957	0.027	0.016
	19.600	206.1	107.4	0.2758E-02	0.957	0.027	0.016
	19.500	206.3	108.4	0.2781E-02	0.957	0.027	0.016
	19.400	206.5	109.5	0.2804E-02	0.957	0.027	0.016
	19.300	206.7	110.5	0.2828E-02	0.957	0.027	0.016
	19.200	206.9	111.5	0.2851E-02	0.957	0.027	0.016
	19.100	207.1	112.6	0.2875E-02	0.957	0.027	0.016
	19.000	207.3	113.6	0.2899E-02	0.957	0.027	0.016
	18.900	207.6	114.7	0.2924E-02	0.957	0.027	0.016
	18.800	207.8	115.8	0.2948E-02	0.957	0.027	0.016
	18.700	208.0	116.9	0.2973E-02	0.957	0.027	0.016
	18.600	208.2	118.0	0.2998E-02	0.957	0.027	0.016
	18.500	208.4	119.1	0.3023E-02	0.957	0.027	0.016
	18.400	208.6	120.2	0.3048E-02	0.957	0.027	0.016
	18.300	208.8	121.3	0.3074E-02	0.957	0.027	0.016
	18.200	209.0	122.5	0.3100E-02	0.957	0.027	0.016
	18.100	209.2	123.6	0.3126E-02	0.957	0.027	0.016
	18.000	209.4	124.8	0.3152E-02	0.957	0.027	0.016
	17.900	209.6	126.0	0.3178E-02	0.957	0.027	0.016
	17.800	209.9	127.1	0.3205E-02	0.957	0.027	0.016
	17.700	210.1	128.3	0.3232E-02	0.957	0.027	0.016
	17.600	210.3	129.5	0.3259E-02	0.957	0.027	0.016
	17.500	210.5	130.8	0.3287E-02	0.957	0.027	0.016
	17.400	210.7	132.0	0.3314E-02	0.957	0.027	0.016
	17.300	210.9	133.2	0.3342E-02	0.957	0.027	0.016
	17.200	211.1	134.5	0.3370E-02	0.957	0.027	0.016
	17.100	211.3	135.7	0.3398E-02	0.957	0.027	0.016
	17.000	211.5	137.0	0.3427E-02	0.957	0.027	0.016
	16.900	211.7	138.3	0.3456E-02	0.957	0.027	0.016
	16.800	211.9	139.6	0.3485E-02	0.957	0.027	0.016
	16.700	212.2	140.9	0.3514E-02	0.957	0.027	0.016
	16.600	212.4	142.2	0.3544E-02	0.957	0.027	0.016
	16.500	212.6	143.6	0.3574E-02	0.957	0.027	0.016
	16.400	212.8	144.9	0.3604E-02	0.957	0.027	0.016
	16.300	213.0	146.3	0.3634E-02	0.957	0.027	0.016
	16.200	213.2	147.7	0.3664E-02	0.957	0.027	0.016
	16.100	213.4	149.0	0.3695E-02	0.957	0.027	0.016
	16.000	213.6	150.4	0.3726E-02	0.957	0.027	0.016
	15.900	213.8	151.9	0.3758E-02	0.957	0.027	0.016
	15.800	214.0	153.3	0.3789E-02	0.957	0.027	0.016
	15.700	214.2	154.7	0.3821E-02	0.957	0.027	0.016
	15.600	214.4	156.2	0.3853E-02	0.957	0.027	0.016
	15.500	214.7	157.6	0.3886E-02	0.957	0.027	0.016
	15.400	214.9	159.1	0.3919E-02	0.957	0.027	0.016
	15.300	215.1	160.6	0.3952E-02	0.957	0.027	0.016
	15.200	215.3	162.1	0.3985E-02	0.957	0.027	0.016
	15.100	215.5	163.7	0.4018E-02	0.957	0.027	0.016
	15.000	215.7	165.2	0.4052E-02	0.957	0.027	0.016
	14.900	215.9	166.7	0.4085E-02	0.957	0.027	0.016
	14.800	216.1	168.2	0.4118E-02	0.957	0.027	0.016
	14.700	216.3	169.7	0.4151E-02	0.957	0.027	0.016
	14.600	216.5	171.2	0.4184E-02	0.957	0.027	0.016
	14.500	216.7	172.7	0.4217E-02	0.957	0.027	0.016
	14.400	216.9	174.3	0.4251E-02	0.957	0.027	0.016
	14.300	217.1	175.9	0.4285E-02	0.957	0.027	0.016
	14.200	217.3	177.4	0.4320E-02	0.957	0.027	0.016
	14.100	217.5	179.0	0.4354E-02	0.957	0.027	0.016
	14.000	217.8	180.6	0.4389E-02	0.957	0.027	0.016
	13.900	218.0	182.3	0.4424E-02	0.957	0.027	0.016
	13.800	218.2	183.9	0.4460E-02	0.957	0.027	0.016
	13.700	218.4	185.5	0.4496E-02	0.957	0.027	0.016
	13.600	218.6	187.2	0.4532E-02	0.957	0.027	0.016
	13.500	218.8	188.9	0.4568E-02	0.957	0.027	0.016
	13.400	219.0	190.6	0.4605E-02	0.957	0.027	0.016
	13.300	219.2	192.3	0.4642E-02	0.957	0.027	0.016
	13.200	219.4	194.0	0.4679E-02	0.957	0.027	0.016
	13.100	219.6	195.8	0.4717E-02	0.957	0.027	0.016
	13.000	219.8	197.5	0.4755E-02	0.957	0.027	0.016
	12.900	220.0	199.3	0.4793E-02	0.957	0.027	0.016
	12.800	220.2	201.1	0.4831E-02	0.957	0.027	0.016
	12.700	220.4	202.9	0.4870E-02	0.957	0.027	0.016
	12.600	220.6	204.7	0.4909E-02	0.957	0.027	0.016
	12.500	220.8	206.6	0.4949E-02	0.957	0.027	0.016
	12.400	221.0	208.4	0.4988E-02	0.957	0.027	0.016
	12.300	221.2	210.3	0.5029E-02	0.957	0.027	0.016
	12.200	221.4	212.2	0.5069E-02	0.957	0.027	0.016
	12.100	221.7	214.1	0.5110E-02	0.957	0.027	0.016
	12.000	221.9	216.0	0.5151E-02	0.957	0.027	0.016
	11.900	222.1	217.9	0.5192E-02	0.957	0.027	0.016
	11.800	222.3	219.9	0.5234E-02	0.957	0.027	0.016
	11.700	222.5	221.9	0.5276E-02	0.957	0.027	0.016
	11.600	222.7	223.9	0.5319E-02	0.957	0.027	0.016
	11.500	222.9	225.9	0.5361E-02	0.957	0.027	0.016
	11.400	223.1	227.9	0.5404E-02	0.957	0.027	0.016
	11.300	223.3	229.9	0.5448E-02	0.957	0.027	0.016
	11.200	223.5	232.0	0.5492E-02	0.957	0.027	0.016
