\comments
	 Dayly averaged Mars atmospheric profiles computed with MarsGram2001 
	date :	2000/1/1 12:0:0
	ground altitude :	-2.4914 km
	latitude :	0
	longitude :	180
\definition
	 \type_of_composition{mass_composition}
	 \mass_density_unit{kg/m3}
	 \pressure_unit{Pa}
	 \altitude_unit{km}
	 \ground_altitude{-2.4914}
	 \top_altitude{90}
\data
	altitude	temperature	pressure	density	CO2	N2	Ar
	53.900	149.5	1.536	0.5442E-04	0.957	0.027	0.016
	53.800	149.5	1.556	0.5514E-04	0.957	0.027	0.016
	53.700	149.5	1.577	0.5586E-04	0.957	0.027	0.016
	53.600	149.5	1.598	0.5659E-04	0.957	0.027	0.016
	53.500	149.5	1.619	0.5734E-04	0.957	0.027	0.016
	53.400	149.5	1.640	0.5809E-04	0.957	0.027	0.016
	53.300	149.6	1.662	0.5885E-04	0.957	0.027	0.016
	53.200	149.6	1.684	0.5962E-04	0.957	0.027	0.016
	53.100	149.6	1.706	0.6041E-04	0.957	0.027	0.016
	53.000	149.6	1.729	0.6120E-04	0.957	0.027	0.016
	52.900	149.6	1.752	0.6200E-04	0.957	0.027	0.016
	52.800	149.7	1.775	0.6282E-04	0.957	0.027	0.016
	52.700	149.7	1.799	0.6364E-04	0.957	0.027	0.016
	52.600	149.7	1.823	0.6448E-04	0.957	0.027	0.016
	52.500	149.7	1.847	0.6533E-04	0.957	0.027	0.016
	52.400	149.7	1.871	0.6618E-04	0.957	0.027	0.016
	52.300	149.8	1.896	0.6705E-04	0.957	0.027	0.016
	52.200	149.8	1.921	0.6793E-04	0.957	0.027	0.016
	52.100	149.8	1.947	0.6883E-04	0.957	0.027	0.016
	52.000	149.8	1.972	0.6973E-04	0.957	0.027	0.016
	51.900	149.8	1.999	0.7064E-04	0.957	0.027	0.016
	51.800	149.8	2.025	0.7157E-04	0.957	0.027	0.016
	51.700	149.9	2.052	0.7251E-04	0.957	0.027	0.016
	51.600	149.9	2.079	0.7346E-04	0.957	0.027	0.016
	51.500	149.9	2.107	0.7443E-04	0.957	0.027	0.016
	51.400	149.9	2.135	0.7541E-04	0.957	0.027	0.016
	51.300	149.9	2.163	0.7640E-04	0.957	0.027	0.016
	51.200	150.0	2.192	0.7740E-04	0.957	0.027	0.016
	51.100	150.0	2.221	0.7842E-04	0.957	0.027	0.016
	51.000	150.0	2.250	0.7945E-04	0.957	0.027	0.016
	50.900	150.0	2.280	0.8049E-04	0.957	0.027	0.016
	50.800	150.0	2.310	0.8155E-04	0.957	0.027	0.016
	50.700	150.0	2.341	0.8262E-04	0.957	0.027	0.016
	50.600	150.1	2.372	0.8370E-04	0.957	0.027	0.016
	50.500	150.1	2.403	0.8480E-04	0.957	0.027	0.016
	50.400	150.1	2.435	0.8591E-04	0.957	0.027	0.016
	50.300	150.1	2.467	0.8704E-04	0.957	0.027	0.016
	50.200	150.1	2.500	0.8818E-04	0.957	0.027	0.016
	50.100	150.2	2.533	0.8934E-04	0.957	0.027	0.016
	50.000	150.2	2.567	0.9052E-04	0.957	0.027	0.016
	49.900	150.2	2.600	0.9165E-04	0.957	0.027	0.016
	49.800	150.3	2.634	0.9279E-04	0.957	0.027	0.016
	49.700	150.4	2.668	0.9395E-04	0.957	0.027	0.016
	49.600	150.5	2.703	0.9513E-04	0.957	0.027	0.016
	49.500	150.6	2.739	0.9632E-04	0.957	0.027	0.016
	49.400	150.6	2.774	0.9753E-04	0.957	0.027	0.016
	49.300	150.7	2.810	0.9875E-04	0.957	0.027	0.016
	49.200	150.8	2.847	0.9998E-04	0.957	0.027	0.016
	49.100	150.9	2.884	0.1012E-03	0.957	0.027	0.016
	49.000	151.0	2.922	0.1025E-03	0.957	0.027	0.016
	48.900	151.0	2.960	0.1038E-03	0.957	0.027	0.016
	48.800	151.1	2.998	0.1051E-03	0.957	0.027	0.016
	48.700	151.2	3.038	0.1064E-03	0.957	0.027	0.016
	48.600	151.3	3.077	0.1077E-03	0.957	0.027	0.016
	48.500	151.3	3.117	0.1091E-03	0.957	0.027	0.016
	48.400	151.4	3.158	0.1104E-03	0.957	0.027	0.016
	48.300	151.5	3.199	0.1118E-03	0.957	0.027	0.016
	48.200	151.6	3.241	0.1132E-03	0.957	0.027	0.016
	48.100	151.7	3.283	0.1146E-03	0.957	0.027	0.016
	48.000	151.7	3.326	0.1161E-03	0.957	0.027	0.016
	47.900	151.8	3.369	0.1175E-03	0.957	0.027	0.016
	47.800	151.9	3.413	0.1190E-03	0.957	0.027	0.016
	47.700	152.0	3.458	0.1205E-03	0.957	0.027	0.016
	47.600	152.0	3.503	0.1220E-03	0.957	0.027	0.016
	47.500	152.1	3.548	0.1235E-03	0.957	0.027	0.016
	47.400	152.2	3.595	0.1251E-03	0.957	0.027	0.016
	47.300	152.3	3.642	0.1266E-03	0.957	0.027	0.016
	47.200	152.4	3.689	0.1282E-03	0.957	0.027	0.016
	47.100	152.4	3.737	0.1298E-03	0.957	0.027	0.016
	47.000	152.5	3.786	0.1314E-03	0.957	0.027	0.016
	46.900	152.6	3.835	0.1331E-03	0.957	0.027	0.016
	46.800	152.7	3.885	0.1348E-03	0.957	0.027	0.016
	46.700	152.8	3.936	0.1364E-03	0.957	0.027	0.016
	46.600	152.8	3.987	0.1382E-03	0.957	0.027	0.016
	46.500	152.9	4.039	0.1399E-03	0.957	0.027	0.016
	46.400	153.0	4.092	0.1416E-03	0.957	0.027	0.016
	46.300	153.1	4.145	0.1434E-03	0.957	0.027	0.016
	46.200	153.1	4.199	0.1452E-03	0.957	0.027	0.016
	46.100	153.2	4.254	0.1470E-03	0.957	0.027	0.016
	46.000	153.3	4.309	0.1489E-03	0.957	0.027	0.016
	45.900	153.4	4.366	0.1507E-03	0.957	0.027	0.016
	45.800	153.5	4.423	0.1526E-03	0.957	0.027	0.016
	45.700	153.5	4.480	0.1545E-03	0.957	0.027	0.016
	45.600	153.6	4.539	0.1565E-03	0.957	0.027	0.016
	45.500	153.7	4.598	0.1584E-03	0.957	0.027	0.016
	45.400	153.8	4.658	0.1604E-03	0.957	0.027	0.016
	45.300	153.8	4.718	0.1624E-03	0.957	0.027	0.016
	45.200	153.9	4.780	0.1644E-03	0.957	0.027	0.016
	45.100	154.0	4.842	0.1665E-03	0.957	0.027	0.016
	45.000	154.1	4.905	0.1686E-03	0.957	0.027	0.016
	44.900	154.1	4.968	0.1707E-03	0.957	0.027	0.016
	44.800	154.2	5.032	0.1728E-03	0.957	0.027	0.016
	44.700	154.2	5.096	0.1750E-03	0.957	0.027	0.016
	44.600	154.2	5.161	0.1772E-03	0.957	0.027	0.016
	44.500	154.3	5.227	0.1794E-03	0.957	0.027	0.016
	44.400	154.3	5.294	0.1816E-03	0.957	0.027	0.016
	44.300	154.4	5.361	0.1839E-03	0.957	0.027	0.016
	44.200	154.4	5.430	0.1862E-03	0.957	0.027	0.016
	44.100	154.4	5.499	0.1885E-03	0.957	0.027	0.016
	44.000	154.5	5.569	0.1909E-03	0.957	0.027	0.016
	43.900	154.5	5.640	0.1933E-03	0.957	0.027	0.016
	43.800	154.5	5.712	0.1957E-03	0.957	0.027	0.016
	43.700	154.6	5.785	0.1982E-03	0.957	0.027	0.016
	43.600	154.6	5.859	0.2006E-03	0.957	0.027	0.016
	43.500	154.7	5.934	0.2031E-03	0.957	0.027	0.016
	43.400	154.7	6.010	0.2057E-03	0.957	0.027	0.016
	43.300	154.7	6.087	0.2083E-03	0.957	0.027	0.016
	43.200	154.8	6.164	0.2109E-03	0.957	0.027	0.016
	43.100	154.8	6.243	0.2135E-03	0.957	0.027	0.016
	43.000	154.9	6.323	0.2162E-03	0.957	0.027	0.016
	42.900	154.9	6.404	0.2189E-03	0.957	0.027	0.016
	42.800	154.9	6.485	0.2216E-03	0.957	0.027	0.016
	42.700	155.0	6.568	0.2244E-03	0.957	0.027	0.016
	42.600	155.0	6.652	0.2272E-03	0.957	0.027	0.016
	42.500	155.1	6.737	0.2300E-03	0.957	0.027	0.016
	42.400	155.1	6.823	0.2329E-03	0.957	0.027	0.016
	42.300	155.1	6.910	0.2358E-03	0.957	0.027	0.016
	42.200	155.2	6.999	0.2388E-03	0.957	0.027	0.016
	42.100	155.2	7.088	0.2418E-03	0.957	0.027	0.016
	42.000	155.2	7.179	0.2448E-03	0.957	0.027	0.016
	41.900	155.3	7.270	0.2479E-03	0.957	0.027	0.016
	41.800	155.3	7.363	0.2510E-03	0.957	0.027	0.016
	41.700	155.4	7.457	0.2541E-03	0.957	0.027	0.016
	41.600	155.4	7.552	0.2573E-03	0.957	0.027	0.016
	41.500	155.4	7.649	0.2605E-03	0.957	0.027	0.016
	41.400	155.5	7.747	0.2638E-03	0.957	0.027	0.016
	41.300	155.5	7.845	0.2671E-03	0.957	0.027	0.016
	41.200	155.6	7.946	0.2704E-03	0.957	0.027	0.016
	41.100	155.6	8.047	0.2738E-03	0.957	0.027	0.016
	41.000	155.6	8.150	0.2772E-03	0.957	0.027	0.016
	40.900	155.7	8.254	0.2807E-03	0.957	0.027	0.016
	40.800	155.7	8.359	0.2842E-03	0.957	0.027	0.016
	40.700	155.7	8.466	0.2878E-03	0.957	0.027	0.016
	40.600	155.8	8.574	0.2914E-03	0.957	0.027	0.016
	40.500	155.8	8.684	0.2950E-03	0.957	0.027	0.016
	40.400	155.9	8.795	0.2987E-03	0.957	0.027	0.016
	40.300	155.9	8.907	0.3024E-03	0.957	0.027	0.016
	40.200	155.9	9.021	0.3062E-03	0.957	0.027	0.016
	40.100	156.0	9.136	0.3100E-03	0.957	0.027	0.016
	40.000	156.0	9.253	0.3139E-03	0.957	0.027	0.016
	39.900	156.1	9.370	0.3178E-03	0.957	0.027	0.016
	39.800	156.1	9.488	0.3218E-03	0.957	0.027	0.016
	39.700	156.1	9.608	0.3258E-03	0.957	0.027	0.016
	39.600	156.1	9.730	0.3298E-03	0.957	0.027	0.016
	39.500	156.2	9.853	0.3339E-03	0.957	0.027	0.016
	39.400	156.2	9.978	0.3381E-03	0.957	0.027	0.016
	39.300	156.2	10.10	0.3423E-03	0.957	0.027	0.016
	39.200	156.3	10.23	0.3466E-03	0.957	0.027	0.016
	39.100	156.3	10.36	0.3509E-03	0.957	0.027	0.016
	39.000	156.3	10.49	0.3552E-03	0.957	0.027	0.016
	38.900	156.4	10.62	0.3597E-03	0.957	0.027	0.016
	38.800	156.4	10.76	0.3641E-03	0.957	0.027	0.016
	38.700	156.4	10.90	0.3687E-03	0.957	0.027	0.016
	38.600	156.5	11.03	0.3732E-03	0.957	0.027	0.016
	38.500	156.5	11.17	0.3779E-03	0.957	0.027	0.016
	38.400	156.5	11.31	0.3826E-03	0.957	0.027	0.016
	38.300	156.6	11.46	0.3874E-03	0.957	0.027	0.016
	38.200	156.6	11.60	0.3922E-03	0.957	0.027	0.016
	38.100	156.6	11.75	0.3971E-03	0.957	0.027	0.016
	38.000	156.6	11.90	0.4020E-03	0.957	0.027	0.016
	37.900	156.7	12.05	0.4070E-03	0.957	0.027	0.016
	37.800	156.7	12.20	0.4121E-03	0.957	0.027	0.016
	37.700	156.7	12.35	0.4172E-03	0.957	0.027	0.016
	37.600	156.8	12.51	0.4224E-03	0.957	0.027	0.016
	37.500	156.8	12.67	0.4276E-03	0.957	0.027	0.016
	37.400	156.8	12.83	0.4329E-03	0.957	0.027	0.016
	37.300	156.9	12.99	0.4383E-03	0.957	0.027	0.016
	37.200	156.9	13.16	0.4438E-03	0.957	0.027	0.016
	37.100	156.9	13.32	0.4493E-03	0.957	0.027	0.016
	37.000	157.0	13.49	0.4549E-03	0.957	0.027	0.016
	36.900	157.0	13.66	0.4606E-03	0.957	0.027	0.016
	36.800	157.0	13.83	0.4663E-03	0.957	0.027	0.016
	36.700	157.0	14.01	0.4721E-03	0.957	0.027	0.016
	36.600	157.1	14.19	0.4780E-03	0.957	0.027	0.016
	36.500	157.1	14.37	0.4839E-03	0.957	0.027	0.016
	36.400	157.1	14.55	0.4899E-03	0.957	0.027	0.016
	36.300	157.2	14.73	0.4960E-03	0.957	0.027	0.016
	36.200	157.2	14.92	0.5022E-03	0.957	0.027	0.016
	36.100	157.2	15.11	0.5084E-03	0.957	0.027	0.016
	36.000	157.3	15.30	0.5148E-03	0.957	0.027	0.016
	35.900	157.3	15.49	0.5212E-03	0.957	0.027	0.016
	35.800	157.3	15.69	0.5277E-03	0.957	0.027	0.016
	35.700	157.4	15.89	0.5342E-03	0.957	0.027	0.016
	35.600	157.4	16.09	0.5409E-03	0.957	0.027	0.016
	35.500	157.4	16.29	0.5476E-03	0.957	0.027	0.016
	35.400	157.5	16.50	0.5544E-03	0.957	0.027	0.016
	35.300	157.5	16.70	0.5613E-03	0.957	0.027	0.016
	35.200	157.5	16.92	0.5683E-03	0.957	0.027	0.016
	35.100	157.5	17.13	0.5754E-03	0.957	0.027	0.016
	35.000	157.6	17.35	0.5825E-03	0.957	0.027	0.016
	34.900	157.8	17.56	0.5889E-03	0.957	0.027	0.016
	34.800	158.0	17.77	0.5954E-03	0.957	0.027	0.016
	34.700	158.1	17.99	0.6020E-03	0.957	0.027	0.016
	34.600	158.3	18.21	0.6086E-03	0.957	0.027	0.016
	34.500	158.5	18.43	0.6154E-03	0.957	0.027	0.016
	34.400	158.7	18.66	0.6221E-03	0.957	0.027	0.016
	34.300	158.9	18.89	0.6290E-03	0.957	0.027	0.016
	34.200	159.1	19.12	0.6359E-03	0.957	0.027	0.016
	34.100	159.3	19.35	0.6430E-03	0.957	0.027	0.016
	34.000	159.4	19.59	0.6501E-03	0.957	0.027	0.016
	33.900	159.6	19.83	0.6572E-03	0.957	0.027	0.016
	33.800	159.8	20.07	0.6645E-03	0.957	0.027	0.016
	33.700	160.0	20.32	0.6718E-03	0.957	0.027	0.016
	33.600	160.2	20.56	0.6792E-03	0.957	0.027	0.016
	33.500	160.4	20.81	0.6867E-03	0.957	0.027	0.016
	33.400	160.6	21.07	0.6943E-03	0.957	0.027	0.016
	33.300	160.8	21.33	0.7020E-03	0.957	0.027	0.016
	33.200	160.9	21.59	0.7097E-03	0.957	0.027	0.016
	33.100	161.1	21.85	0.7176E-03	0.957	0.027	0.016
	33.000	161.3	22.12	0.7255E-03	0.957	0.027	0.016
	32.900	161.5	22.39	0.7335E-03	0.957	0.027	0.016
	32.800	161.7	22.66	0.7416E-03	0.957	0.027	0.016
	32.700	161.9	22.94	0.7498E-03	0.957	0.027	0.016
	32.600	162.1	23.22	0.7581E-03	0.957	0.027	0.016
	32.500	162.3	23.50	0.7665E-03	0.957	0.027	0.016
	32.400	162.4	23.79	0.7750E-03	0.957	0.027	0.016
	32.300	162.6	24.08	0.7835E-03	0.957	0.027	0.016
	32.200	162.8	24.38	0.7922E-03	0.957	0.027	0.016
	32.100	163.0	24.67	0.8010E-03	0.957	0.027	0.016
	32.000	163.2	24.98	0.8098E-03	0.957	0.027	0.016
	31.900	163.4	25.28	0.8188E-03	0.957	0.027	0.016
	31.800	163.6	25.59	0.8278E-03	0.957	0.027	0.016
	31.700	163.8	25.90	0.8370E-03	0.957	0.027	0.016
	31.600	163.9	26.22	0.8463E-03	0.957	0.027	0.016
	31.500	164.1	26.54	0.8556E-03	0.957	0.027	0.016
	31.400	164.3	26.87	0.8651E-03	0.957	0.027	0.016
	31.300	164.5	27.19	0.8747E-03	0.957	0.027	0.016
	31.200	164.7	27.53	0.8844E-03	0.957	0.027	0.016
	31.100	164.9	27.86	0.8942E-03	0.957	0.027	0.016
	31.000	165.1	28.20	0.9041E-03	0.957	0.027	0.016
	30.900	165.2	28.55	0.9141E-03	0.957	0.027	0.016
	30.800	165.4	28.90	0.9242E-03	0.957	0.027	0.016
	30.700	165.6	29.25	0.9345E-03	0.957	0.027	0.016
	30.600	165.8	29.61	0.9448E-03	0.957	0.027	0.016
	30.500	166.0	29.97	0.9553E-03	0.957	0.027	0.016
	30.400	166.2	30.34	0.9659E-03	0.957	0.027	0.016
	30.300	166.4	30.71	0.9766E-03	0.957	0.027	0.016
	30.200	166.6	31.08	0.9874E-03	0.957	0.027	0.016
	30.100	166.7	31.46	0.9983E-03	0.957	0.027	0.016
	30.000	166.9	31.85	0.1009E-02	0.957	0.027	0.016
	29.900	167.1	32.21	0.1020E-02	0.957	0.027	0.016
	29.800	167.4	32.58	0.1030E-02	0.957	0.027	0.016
	29.700	167.6	32.96	0.1041E-02	0.957	0.027	0.016
	29.600	167.8	33.34	0.1051E-02	0.957	0.027	0.016
	29.500	168.0	33.72	0.1062E-02	0.957	0.027	0.016
	29.400	168.2	34.11	0.1073E-02	0.957	0.027	0.016
	29.300	168.5	34.50	0.1084E-02	0.957	0.027	0.016
	29.200	168.7	34.89	0.1095E-02	0.957	0.027	0.016
	29.100	168.9	35.29	0.1106E-02	0.957	0.027	0.016
	29.000	169.1	35.70	0.1117E-02	0.957	0.027	0.016
	28.900	169.3	36.11	0.1128E-02	0.957	0.027	0.016
	28.800	169.5	36.52	0.1140E-02	0.957	0.027	0.016
	28.700	169.8	36.94	0.1151E-02	0.957	0.027	0.016
	28.600	170.0	37.37	0.1163E-02	0.957	0.027	0.016
	28.500	170.2	37.80	0.1175E-02	0.957	0.027	0.016
	28.400	170.4	38.23	0.1187E-02	0.957	0.027	0.016
	28.300	170.6	38.67	0.1199E-02	0.957	0.027	0.016
	28.200	170.8	39.11	0.1211E-02	0.957	0.027	0.016
	28.100	171.1	39.56	0.1224E-02	0.957	0.027	0.016
	28.000	171.3	40.02	0.1236E-02	0.957	0.027	0.016
	27.900	171.5	40.48	0.1249E-02	0.957	0.027	0.016
	27.800	171.7	40.94	0.1261E-02	0.957	0.027	0.016
	27.700	171.9	41.41	0.1274E-02	0.957	0.027	0.016
	27.600	172.2	41.89	0.1287E-02	0.957	0.027	0.016
	27.500	172.4	42.37	0.1300E-02	0.957	0.027	0.016
	27.400	172.6	42.85	0.1314E-02	0.957	0.027	0.016
	27.300	172.8	43.34	0.1327E-02	0.957	0.027	0.016
	27.200	173.0	43.84	0.1341E-02	0.957	0.027	0.016
	27.100	173.2	44.35	0.1354E-02	0.957	0.027	0.016
	27.000	173.5	44.86	0.1368E-02	0.957	0.027	0.016
	26.900	173.7	45.37	0.1382E-02	0.957	0.027	0.016
	26.800	173.9	45.89	0.1396E-02	0.957	0.027	0.016
	26.700	174.1	46.42	0.1411E-02	0.957	0.027	0.016
	26.600	174.3	46.95	0.1425E-02	0.957	0.027	0.016
	26.500	174.5	47.49	0.1440E-02	0.957	0.027	0.016
	26.400	174.8	48.04	0.1454E-02	0.957	0.027	0.016
	26.300	175.0	48.59	0.1469E-02	0.957	0.027	0.016
	26.200	175.2	49.14	0.1484E-02	0.957	0.027	0.016
	26.100	175.4	49.71	0.1499E-02	0.957	0.027	0.016
	26.000	175.6	50.28	0.1515E-02	0.957	0.027	0.016
	25.900	175.9	50.86	0.1530E-02	0.957	0.027	0.016
	25.800	176.1	51.44	0.1546E-02	0.957	0.027	0.016
	25.700	176.3	52.03	0.1562E-02	0.957	0.027	0.016
	25.600	176.5	52.63	0.1578E-02	0.957	0.027	0.016
	25.500	176.7	53.23	0.1594E-02	0.957	0.027	0.016
	25.400	176.9	53.84	0.1610E-02	0.957	0.027	0.016
	25.300	177.2	54.46	0.1627E-02	0.957	0.027	0.016
	25.200	177.4	55.09	0.1643E-02	0.957	0.027	0.016
	25.100	177.6	55.72	0.1660E-02	0.957	0.027	0.016
	25.000	177.8	56.36	0.1677E-02	0.957	0.027	0.016
	24.900	178.0	56.97	0.1693E-02	0.957	0.027	0.016
	24.800	178.3	57.58	0.1709E-02	0.957	0.027	0.016
	24.700	178.5	58.20	0.1726E-02	0.957	0.027	0.016
	24.600	178.7	58.83	0.1742E-02	0.957	0.027	0.016
	24.500	178.9	59.47	0.1759E-02	0.957	0.027	0.016
	24.400	179.1	60.11	0.1775E-02	0.957	0.027	0.016
	24.300	179.4	60.76	0.1792E-02	0.957	0.027	0.016
	24.200	179.6	61.41	0.1809E-02	0.957	0.027	0.016
	24.100	179.8	62.07	0.1827E-02	0.957	0.027	0.016
	24.000	180.0	62.74	0.1844E-02	0.957	0.027	0.016
	23.900	180.3	63.42	0.1862E-02	0.957	0.027	0.016
	23.800	180.5	64.10	0.1879E-02	0.957	0.027	0.016
	23.700	180.7	64.80	0.1897E-02	0.957	0.027	0.016
	23.600	180.9	65.49	0.1915E-02	0.957	0.027	0.016
	23.500	181.2	66.20	0.1934E-02	0.957	0.027	0.016
	23.400	181.4	66.92	0.1952E-02	0.957	0.027	0.016
	23.300	181.6	67.64	0.1971E-02	0.957	0.027	0.016
	23.200	181.8	68.37	0.1989E-02	0.957	0.027	0.016
	23.100	182.0	69.10	0.2008E-02	0.957	0.027	0.016
	23.000	182.3	69.85	0.2028E-02	0.957	0.027	0.016
	22.900	182.5	70.60	0.2047E-02	0.957	0.027	0.016
	22.800	182.7	71.36	0.2067E-02	0.957	0.027	0.016
	22.700	182.9	72.13	0.2086E-02	0.957	0.027	0.016
	22.600	183.2	72.91	0.2106E-02	0.957	0.027	0.016
	22.500	183.4	73.70	0.2126E-02	0.957	0.027	0.016
	22.400	183.6	74.49	0.2147E-02	0.957	0.027	0.016
	22.300	183.8	75.30	0.2167E-02	0.957	0.027	0.016
	22.200	184.1	76.11	0.2188E-02	0.957	0.027	0.016
	22.100	184.3	76.93	0.2209E-02	0.957	0.027	0.016
	22.000	184.5	77.76	0.2230E-02	0.957	0.027	0.016
	21.900	184.7	78.60	0.2251E-02	0.957	0.027	0.016
	21.800	184.9	79.45	0.2273E-02	0.957	0.027	0.016
	21.700	185.2	80.30	0.2295E-02	0.957	0.027	0.016
	21.600	185.4	81.17	0.2317E-02	0.957	0.027	0.016
	21.500	185.6	82.05	0.2339E-02	0.957	0.027	0.016
	21.400	185.8	82.93	0.2361E-02	0.957	0.027	0.016
	21.300	186.1	83.83	0.2384E-02	0.957	0.027	0.016
	21.200	186.3	84.73	0.2407E-02	0.957	0.027	0.016
	21.100	186.5	85.64	0.2430E-02	0.957	0.027	0.016
	21.000	186.7	86.57	0.2453E-02	0.957	0.027	0.016
	20.900	186.9	87.50	0.2476E-02	0.957	0.027	0.016
	20.800	187.2	88.45	0.2500E-02	0.957	0.027	0.016
	20.700	187.4	89.40	0.2524E-02	0.957	0.027	0.016
	20.600	187.6	90.36	0.2548E-02	0.957	0.027	0.016
	20.500	187.8	91.34	0.2573E-02	0.957	0.027	0.016
	20.400	188.1	92.32	0.2597E-02	0.957	0.027	0.016
	20.300	188.3	93.32	0.2622E-02	0.957	0.027	0.016
	20.200	188.5	94.33	0.2648E-02	0.957	0.027	0.016
	20.100	188.7	95.34	0.2673E-02	0.957	0.027	0.016
	20.000	189.0	96.37	0.2699E-02	0.957	0.027	0.016
	19.900	189.2	97.35	0.2723E-02	0.957	0.027	0.016
	19.800	189.4	98.34	0.2747E-02	0.957	0.027	0.016
	19.700	189.6	99.35	0.2772E-02	0.957	0.027	0.016
	19.600	189.8	100.4	0.2797E-02	0.957	0.027	0.016
	19.500	190.1	101.4	0.2822E-02	0.957	0.027	0.016
	19.400	190.3	102.4	0.2847E-02	0.957	0.027	0.016
	19.300	190.5	103.5	0.2873E-02	0.957	0.027	0.016
	19.200	190.7	104.5	0.2899E-02	0.957	0.027	0.016
	19.100	191.0	105.6	0.2925E-02	0.957	0.027	0.016
	19.000	191.2	106.6	0.2951E-02	0.957	0.027	0.016
	18.900	191.4	107.7	0.2978E-02	0.957	0.027	0.016
	18.800	191.6	108.8	0.3005E-02	0.957	0.027	0.016
	18.700	191.8	109.9	0.3032E-02	0.957	0.027	0.016
	18.600	192.1	111.1	0.3059E-02	0.957	0.027	0.016
	18.500	192.3	112.2	0.3086E-02	0.957	0.027	0.016
	18.400	192.5	113.3	0.3114E-02	0.957	0.027	0.016
	18.300	192.7	114.5	0.3142E-02	0.957	0.027	0.016
	18.200	193.0	115.6	0.3171E-02	0.957	0.027	0.016
	18.100	193.2	116.8	0.3199E-02	0.957	0.027	0.016
	18.000	193.4	118.0	0.3228E-02	0.957	0.027	0.016
	17.900	193.6	119.2	0.3257E-02	0.957	0.027	0.016
	17.800	193.8	120.4	0.3286E-02	0.957	0.027	0.016
	17.700	194.1	121.6	0.3316E-02	0.957	0.027	0.016
	17.600	194.3	122.9	0.3346E-02	0.957	0.027	0.016
	17.500	194.5	124.1	0.3376E-02	0.957	0.027	0.016
	17.400	194.7	125.4	0.3407E-02	0.957	0.027	0.016
	17.300	195.0	126.7	0.3437E-02	0.957	0.027	0.016
	17.200	195.2	128.0	0.3468E-02	0.957	0.027	0.016
	17.100	195.4	129.3	0.3500E-02	0.957	0.027	0.016
	17.000	195.6	130.6	0.3531E-02	0.957	0.027	0.016
	16.900	195.9	131.9	0.3563E-02	0.957	0.027	0.016
	16.800	196.1	133.3	0.3595E-02	0.957	0.027	0.016
	16.700	196.3	134.6	0.3628E-02	0.957	0.027	0.016
	16.600	196.5	136.0	0.3660E-02	0.957	0.027	0.016
	16.500	196.7	137.4	0.3694E-02	0.957	0.027	0.016
	16.400	197.0	138.8	0.3727E-02	0.957	0.027	0.016
	16.300	197.2	140.2	0.3761E-02	0.957	0.027	0.016
	16.200	197.4	141.6	0.3795E-02	0.957	0.027	0.016
	16.100	197.6	143.0	0.3829E-02	0.957	0.027	0.016
	16.000	197.9	144.5	0.3863E-02	0.957	0.027	0.016
	15.900	198.1	146.0	0.3898E-02	0.957	0.027	0.016
	15.800	198.3	147.5	0.3934E-02	0.957	0.027	0.016
	15.700	198.5	149.0	0.3969E-02	0.957	0.027	0.016
	15.600	198.7	150.5	0.4005E-02	0.957	0.027	0.016
	15.500	199.0	152.0	0.4041E-02	0.957	0.027	0.016
	15.400	199.2	153.5	0.4078E-02	0.957	0.027	0.016
	15.300	199.4	155.1	0.4115E-02	0.957	0.027	0.016
	15.200	199.6	156.7	0.4152E-02	0.957	0.027	0.016
	15.100	199.9	158.3	0.4189E-02	0.957	0.027	0.016
	15.000	200.1	159.9	0.4227E-02	0.957	0.027	0.016
	14.900	200.3	161.4	0.4263E-02	0.957	0.027	0.016
	14.800	200.6	163.0	0.4299E-02	0.957	0.027	0.016
	14.700	200.8	164.5	0.4335E-02	0.957	0.027	0.016
	14.600	201.0	166.1	0.4371E-02	0.957	0.027	0.016
	14.500	201.3	167.7	0.4408E-02	0.957	0.027	0.016
	14.400	201.5	169.3	0.4445E-02	0.957	0.027	0.016
	14.300	201.8	171.0	0.4482E-02	0.957	0.027	0.016
	14.200	202.0	172.6	0.4520E-02	0.957	0.027	0.016
	14.100	202.3	174.3	0.4558E-02	0.957	0.027	0.016
	14.000	202.5	175.9	0.4596E-02	0.957	0.027	0.016
	13.900	202.7	177.6	0.4635E-02	0.957	0.027	0.016
	13.800	203.0	179.3	0.4674E-02	0.957	0.027	0.016
	13.700	203.2	181.1	0.4713E-02	0.957	0.027	0.016
	13.600	203.5	182.8	0.4753E-02	0.957	0.027	0.016
	13.500	203.7	184.6	0.4793E-02	0.957	0.027	0.016
	13.400	203.9	186.3	0.4833E-02	0.957	0.027	0.016
	13.300	204.2	188.1	0.4874E-02	0.957	0.027	0.016
	13.200	204.4	189.9	0.4915E-02	0.957	0.027	0.016
	13.100	204.7	191.8	0.4956E-02	0.957	0.027	0.016
	13.000	204.9	193.6	0.4998E-02	0.957	0.027	0.016
	12.900	205.2	195.5	0.5040E-02	0.957	0.027	0.016
	12.800	205.4	197.3	0.5083E-02	0.957	0.027	0.016
	12.700	205.6	199.2	0.5125E-02	0.957	0.027	0.016
	12.600	205.9	201.1	0.5169E-02	0.957	0.027	0.016
	12.500	206.1	203.1	0.5212E-02	0.957	0.027	0.016
	12.400	206.4	205.0	0.5256E-02	0.957	0.027	0.016
	12.300	206.6	207.0	0.5300E-02	0.957	0.027	0.016
